it	posterior	likelihood	prior	lambda_avg	mu_avg	K_l	K_m	root_age	death_age	gamma_rate_hp_BI	gamma_rate_hp_D	poisson_rate_hp	corr_coeff	rsquared	gelman_r2
7760000	-461.541862448	-454.009838011	-7.53202443718	0.083700291383	0.000769490282498	3	1	1968.0	2000.5	28.616991171446884	13.768494084587115	1.6341213797643965	0.393144113384	0.482430215476	0.495994047651
7770000	-462.33752191	-455.904769956	-6.43275195403	0.0776364713979	0.00119738303098	3	1	1968.0	2000.5	32.01750329158703	23.07679930771497	3.303956840909431	0.38668788408	0.471132924068	0.482988960772
7780000	-462.098828415	-455.229094659	-6.86973375524	0.0809807673693	0.00201121353401	3	1	1968.0	2000.5	41.400879237990914	19.599649252791234	1.766366202992919	0.405675433427	0.484068195618	0.493551730229
7790000	-463.231107747	-453.701836729	-9.52927101848	0.103213946944	0.00133467185581	4	1	1968.0	2000.5	17.090470304627445	25.396829132513126	3.879403862758722	0.404904470937	0.477873556019	0.495840601277
7800000	-459.527587015	-454.061763636	-5.46582337855	0.0919061788854	0.00187260410952	3	1	1968.0	2000.5	13.617551637737213	38.433563002914475	2.1479306191708774	0.45548250123	0.483823911186	0.495551634683
7810000	-465.434422782	-460.254127156	-5.18029562564	0.0853193153331	0.0125149544449	3	2	1968.0	2000.5	28.284511804321443	36.76947703192197	2.004524455279548	0.390783116214	0.480190338492	0.514029905498
7820000	-462.507681876	-457.94636567	-4.56131620627	0.0838171113956	0.00336211554287	3	1	1968.0	2000.5	26.642215309766147	27.19747216566771	2.171598064915717	0.349701243549	0.483013634067	0.508810825199
7830000	-463.463302626	-455.042637102	-8.42066552377	0.0758226508114	0.000944969863716	3	1	1968.0	2000.5	11.29761919325313	19.429353836105257	3.023714322857963	0.33616929666	0.48070834774	0.496374673861
7840000	-457.425192202	-452.058467236	-5.36672496683	0.0799318001488	0.00209824939506	3	1	1968.0	2000.5	27.42263774315537	26.997085801320807	1.3664567067654532	0.383872812208	0.481028036776	0.497587821016
7850000	-462.444711425	-453.678594596	-8.76611682909	0.0747350666616	0.00377317565577	3	1	1968.0	2000.5	22.654418620708576	5.596273847450424	3.887323299833995	0.36433329228	0.481297522335	0.501404227587
7860000	-466.030666698	-460.459733136	-5.57093356197	0.0919412497763	0.00265918448814	3	1	1968.0	2000.5	12.647007314400769	33.9873833113908	1.3146378820299445	0.356688876801	0.480603956702	0.508220989759
7870000	-461.055930441	-452.862836883	-8.19309355815	0.105404830562	0.00165448888605	4	1	1968.0	2000.5	16.176241112614054	38.90978933438557	3.2088920319947456	0.441084217328	0.57025769807	0.577280217203
7880000	-461.419967363	-454.527703095	-6.89226426876	0.0765494453731	0.00375469749644	3	1	1968.0	2000.5	10.17886756832099	31.24183319066997	1.2401117932623476	0.363527516212	0.476829481798	0.499720065189
7890000	-465.596640669	-461.655376711	-3.941263958	0.0795688646518	0.00312260674078	3	1	1968.0	2000.5	19.532642223860194	53.64604198844633	1.3808042886053216	0.433093492359	0.455824231783	0.473536187153
7900000	-455.490725	-448.993581613	-6.49714338732	0.0703964565194	0.00320321432099	3	2	1968.0	2000.5	20.32654655139343	47.040381567733576	2.0616356180181095	0.345706066151	0.481713578596	0.493979829706
7910000	-464.877047323	-459.076296101	-5.80075122215	0.0945363792754	0.00452110094342	3	1	1968.0	2000.5	17.649993899057296	26.33086231835418	1.065647937908881	0.438556762308	0.486057473186	0.50186248961
7920000	-457.217656014	-454.230849623	-2.98680639121	0.06836972484	0.00229789601053	3	1	1968.0	2000.5	21.131034595840287	100.13731439504113	0.8854493137684121	0.297405956579	0.469702959525	0.497029946661
7930000	-457.621493697	-455.776747588	-1.84474610877	0.0642515887778	0.0017749665822	3	1	1968.0	2000.5	28.448576496406623	97.13899775520095	1.8990308997916001	0.281385060564	0.44589965342	0.473909075337
7940000	-458.864393429	-453.450058983	-5.41433444532	0.0891079441215	0.00179128375274	3	1	1968.0	2000.5	27.836023730927785	37.50486773350782	0.925453801084237	0.444553610055	0.48294659565	0.494831287777
7950000	-463.427254411	-457.095850376	-6.33140403489	0.0950017224488	0.00281786333131	3	1	1968.0	2000.5	31.46900582647876	32.89379022203616	1.1048885229456298	0.448732788195	0.48689344406	0.496254025631
7960000	-462.554142922	-454.539341782	-8.01480114049	0.080916113491	0.00324855728388	4	1	1968.0	2000.5	24.845939214428494	25.56789817539313	3.955270019178617	0.384227888172	0.48775227685	0.502055289204
7970000	-458.283572665	-452.987731968	-5.29584069683	0.0733503620668	0.00289491252468	3	1	1968.0	2000.5	15.903550538591565	24.11237073071651	2.1104121146342294	0.342048166085	0.478827317078	0.500940794432
7980000	-463.810650357	-458.732142114	-5.07850824227	0.069317512532	0.000912727946539	3	1	1968.0	2000.5	35.79643442097539	51.17169919167339	3.67847269891815	0.271739792386	0.445904257076	0.472023261178
7990000	-458.586066395	-453.839888828	-4.7461775671	0.0708675109808	0.00111310527029	3	1	1968.0	2000.5	27.09803650120616	28.512970098487077	2.386348190082665	0.307746888083	0.472754186661	0.49583135708
8000000	-458.856613319	-455.197244031	-3.65936928791	0.0718675742991	0.00468243357426	3	1	1968.0	2000.5	27.570529682522743	31.58961097230237	1.6874413367073313	0.336997189955	0.478540540669	0.505771238694
8010000	-463.899755569	-462.82348107	-1.07627449897	0.0608955012447	0.00321663336219	2	1	1968.0	2000.5	27.567491145011285	36.5578190236808	2.2711138521973835	0.284670524109	0.420895226513	0.456284150777
8020000	-459.827695103	-453.388223627	-6.43947147623	0.0680317232302	0.000850630397212	3	1	1968.0	2000.5	30.4314546646241	16.770790413998846	2.7921615160572744	0.300850147096	0.467427444896	0.488407834744
8030000	-470.660549783	-464.35725987	-6.30328991303	0.0747842114639	0.0020395309044	2	1	1968.0	2000.5	15.792758597436661	3.747114366987774	1.3833512667177184	0.287954324183	0.449847803079	0.477211118154
8040000	-457.953356955	-453.603646871	-4.34971008374	0.070795936621	0.00267495416931	3	1	1968.0	2000.5	35.178270575038404	38.2435244250808	1.2517163617112934	0.355611257942	0.48418011677	0.497615069752
8050000	-462.701271938	-455.041449591	-7.65982234729	0.0918946316431	0.00136253724236	3	1	1968.0	2000.5	17.643684654813164	14.757639064717239	2.5197165750652855	0.449817946807	0.486820097358	0.492604195051
8060000	-458.511128051	-453.742870608	-4.76825744308	0.082313475431	0.00290712587906	3	1	1968.0	2000.5	28.92903015845044	42.80971739386829	1.5815858132848635	0.415820496175	0.483012003534	0.496709559203
8070000	-459.143309744	-454.062657996	-5.08065174795	0.0785512228718	0.0260195014122	3	2	1968.0	2000.5	27.385585527652847	36.1579364853339	1.5453261596658252	0.370553041859	0.471159288784	0.502601904608
8080000	-463.096501999	-453.538502344	-9.55799965463	0.0743199713988	0.000661918080499	3	1	1968.0	2000.5	16.09450519139405	7.0015249897311636	1.0414742984451555	0.32509539069	0.472587381869	0.493572988559
8090000	-463.519566904	-456.623936746	-6.89563015818	0.0883493548288	0.00230341010686	3	1	1968.0	2000.5	25.0960749624407	19.996547907776915	4.406141996797837	0.428962233629	0.477931789252	0.49417219933
8100000	-460.752378124	-457.732296993	-3.0200811314	0.064225571075	0.00481973377725	3	1	1968.0	2000.5	24.71561139323759	45.79333878095027	2.1370318722570705	0.284122073104	0.472284469374	0.508086680687
8110000	-463.96998453	-453.851214648	-10.1187698826	0.0576211205832	0.00160604142595	4	1	1968.0	2000.5	21.7293450898209	10.57044745548665	2.9230506402810823	0.344451148236	0.484354713935	0.498071662636
8120000	-464.615390234	-456.409974318	-8.20541591569	0.118518428431	0.00286472018254	3	2	1968.0	2000.5	9.294252589897022	51.48893992159899	2.660881952291259	0.44806129965	0.571499211959	0.573493380332
8130000	-461.318164434	-453.590335067	-7.72782936651	0.07621801402	0.00150502999308	4	1	1968.0	2000.5	20.499812262265284	31.75143989346339	1.6608572171853697	0.295385913213	0.392909209471	0.409167932618
8140000	-462.357667133	-457.656787306	-4.70087982718	0.0777050434958	0.00362633066302	3	2	1968.0	2000.5	18.956951864783093	57.99963728176226	3.4343463643220042	0.314659422109	0.458615491084	0.488816797719
8150000	-465.040101706	-458.654405941	-6.38569576422	0.088380448413	0.00282692381633	3	1	1968.0	2000.5	13.130097286448601	20.346204060788505	0.8849500012361871	0.330716027361	0.600811786926	0.620860670867
8160000	-461.739929097	-454.790993981	-6.94893511606	0.0771303207074	0.00073607202784	3	1	1968.0	2000.5	28.01168563855069	19.726832384705176	1.415962716369986	0.38166593601	0.470558927067	0.482662915147
8170000	-459.376165352	-452.06371805	-7.31244730152	0.0825081050257	0.000907189326434	3	1	1968.0	2000.5	14.414773481818989	26.413116773067777	1.2680174524368977	0.420082141071	0.484378249839	0.492161988624
8180000	-463.800417797	-457.366232321	-6.43418547542	0.09602711304	0.0019723753572	3	1	1968.0	2000.5	11.58152899096234	30.99354339076673	1.4007811251517541	0.42952783435	0.479426812765	0.497910224242
8190000	-462.412386087	-456.062595196	-6.34979089124	0.0721086037905	0.00119733062878	3	1	1968.0	2000.5	26.00907649392029	19.91174352699014	2.0708335878348065	0.318924622202	0.475417165426	0.493343160878
8200000	-458.926078543	-453.230894637	-5.69518390598	0.0842333417926	0.00220228521285	3	1	1968.0	2000.5	11.603020113490116	36.33838065408615	2.3738646245678625	0.392577451409	0.479220105115	0.49846018754
8210000	-470.484476283	-463.707364941	-6.77711134205	0.0620667803398	0.00280615096652	2	2	1968.0	2000.5	29.80994796889823	26.485656989023738	2.7883064752633224	0.309746319727	0.42145491012	0.451757969217
8220000	-460.604390158	-455.2341246	-5.37026555824	0.0941760705156	0.00270948384157	3	1	1968.0	2000.5	16.813129886903138	45.58892450766825	1.4413837414936057	0.449660408406	0.499237660868	0.504864685333
8230000	-459.98201353	-455.095067432	-4.88694609874	0.0924201997115	0.00288914899865	3	1	1968.0	2000.5	25.746990386654133	36.07179178390002	1.1272824006490956	0.464830998936	0.484134711159	0.496504841304
8240000	-461.152390706	-453.853226452	-7.29916425328	0.0814439111901	0.00068936569972	3	1	1968.0	2000.5	19.407986816847302	13.622945220966091	2.8127484613330394	0.386506624245	0.482969270128	0.495320464642
8250000	-458.831660066	-456.310365492	-2.52129457308	0.0693495987645	0.00210598224163	3	1	1968.0	2000.5	28.07788769963935	65.62087432027262	1.5638184685333454	0.322269937612	0.452325629064	0.478685900912
8260000	-466.495782615	-459.283957529	-7.21182508602	0.0661125555596	0.00152254063662	3	1	1968.0	2000.5	14.509359352802603	12.233230585546657	1.6162623951599366	0.304192588638	0.480001462889	0.495950828739
8270000	-460.186009661	-452.994200925	-7.19180873598	0.0726999665923	0.000940616827907	3	1	1968.0	2000.5	20.105765140797967	13.53279980834011	2.140203453169619	0.323531979507	0.468460601987	0.489073194742
8280000	-464.70056772	-461.670101882	-3.03046583795	0.0510438533707	0.00228671261508	2	1	1968.0	2000.5	15.460992165449722	27.56994133710208	2.3190282593890075	0.234686782936	0.420775322982	0.455370382297
8290000	-461.265152814	-454.410979387	-6.85417342699	0.0664087605653	0.00359285695476	3	1	1968.0	2000.5	20.613538411406193	15.750828320757748	0.7822663206845186	0.31862945721	0.479949354033	0.502516825353
8300000	-458.580813864	-452.809698498	-5.77111536612	0.0790390132802	0.00201978734751	3	1	1968.0	2000.5	38.08696682831635	37.144609663549396	2.645633697639357	0.410245864876	0.484468403725	0.493284382595
8310000	-460.386883105	-455.64223821	-4.7446448957	0.0786271328156	0.0033247135334	3	1	1968.0	2000.5	23.661059930698283	42.66502342719002	3.5218824721845285	0.355727609647	0.494440579003	0.512182945179
8320000	-456.431935936	-451.579885933	-4.85205000303	0.0774648202338	0.0015235325669	3	1	1968.0	2000.5	27.305156748172962	41.07434046386531	1.2249937949282428	0.368240979055	0.48022909303	0.496441872012
8330000	-461.011082233	-453.672648048	-7.33843418512	0.111497055827	0.00175933281734	4	1	1968.0	2000.5	15.904887700688997	77.80151187523822	2.3246083110393747	0.456576631148	0.486503484136	0.492177925851
8340000	-459.165361077	-451.07407844	-8.09128263699	0.0641459722377	0.00341548515949	3	2	1968.0	2000.5	11.351622560669973	59.86216724291325	2.3079503283247367	0.305645321495	0.478785328055	0.494428088706
8350000	-458.688384306	-454.52810817	-4.16027613625	0.0857905468618	0.00325919507648	3	1	1968.0	2000.5	19.174112049425336	49.79906443961485	1.119596387988599	0.412938486243	0.482697588023	0.50053289568
8360000	-466.222890419	-462.390075621	-3.83281479845	0.069523571289	0.00352291929487	3	1	1968.0	2000.5	26.831298618058828	25.41853593925442	1.4893965172480974	0.307554397678	0.476298177058	0.500566444389
8370000	-464.392756328	-458.184944721	-6.2078116073	0.0776664050115	0.00248799736611	4	1	1968.0	2000.5	22.62265912108846	52.827015110164844	2.251903565276926	0.350456663349	0.484071459294	0.497971418167
8380000	-460.917824332	-451.730370774	-9.18745355803	0.0803503075795	0.00090557371289	3	1	1968.0	2000.5	8.149709862987187	22.78489423830677	2.242159766173969	0.404920435586	0.483879272616	0.492888065986
8390000	-456.325416864	-451.652256676	-4.67316018831	0.0711884933889	0.0014836608941	3	1	1968.0	2000.5	18.04968818843816	46.817652561763815	1.6976741909065427	0.346834291902	0.481838036581	0.496020374197
8400000	-461.887862504	-456.5252096	-5.36265290446	0.118105300791	0.00133290418817	3	1	1968.0	2000.5	12.579731390688227	68.49103213274405	1.7449844276767819	0.445625844219	0.61889670486	0.626602181818
8410000	-463.758263815	-454.273486782	-9.48477703348	0.110943929027	0.00621726559804	4	2	1968.0	2000.5	16.05463899521549	36.104792926370294	2.4173861127247793	0.400131904953	0.505160314715	0.516948435908
8420000	-462.239253367	-454.529660029	-7.70959333726	0.0705633701112	0.0126532803381	3	2	1968.0	2000.5	14.979604846589968	21.250706033828603	2.435018393101374	0.301629576517	0.460140280817	0.490247762624
8430000	-456.441517462	-450.509194418	-5.93232304349	0.0865838405884	0.00662024607295	3	2	1968.0	2000.5	19.35837187162287	45.869571686863104	1.9207552876651217	0.434831322165	0.484392032874	0.494335281114
8440000	-463.925654605	-455.513476297	-8.41217830873	0.139534180774	0.00222579082895	3	1	1968.0	2000.5	27.567829607813515	43.831846811410216	1.3672039428526912	0.529986422507	0.65698959752	0.6440163355
8450000	-459.559983916	-452.985737277	-6.57424663942	0.085798554678	0.00148976470795	3	1	1968.0	2000.5	16.46376755823184	22.682932094992772	3.770300729972127	0.43787074068	0.484660310936	0.492627138158
8460000	-462.143994305	-453.300457328	-8.84353697643	0.0720959260688	0.00305120811184	3	1	1968.0	2000.5	12.898555941460211	12.561555514372978	0.7956151211712205	0.363282221382	0.483581883152	0.498360819626
8470000	-459.325708703	-455.786409305	-3.53929939768	0.0653655063516	0.00324904019618	3	1	1968.0	2000.5	21.80358825368386	40.649651328826586	1.251962847371085	0.285045660494	0.470869777071	0.501867676399
8480000	-463.594730633	-453.786637028	-9.80809360489	0.058210648202	0.000962562274498	4	1	1968.0	2000.5	15.97859293953127	22.656424153306833	0.7788462806831125	0.333519039841	0.478189379364	0.49541220199
8490000	-472.230375012	-459.557503666	-12.672871346	0.132091766222	0.0173004144788	4	2	1968.0	2000.5	13.954729546315807	20.885243720769775	1.9841947811051117	0.570085825069	0.630617786872	0.65185992443
8500000	-458.987049233	-452.717203735	-6.26984549772	0.073942543187	0.000802292739777	3	1	1968.0	2000.5	19.03093444458109	34.1397311915864	0.608254590814117	0.339588212	0.472452297757	0.490195462165
8510000	-459.084962623	-454.750443102	-4.33451952045	0.0663135360617	0.00317654301269	3	1	1968.0	2000.5	17.986440463800278	42.484285561458506	1.853295007257267	0.336911590273	0.48370110442	0.498724853683
8520000	-458.791426895	-452.782416395	-6.00901049986	0.0770071900112	0.00120429648403	3	1	1968.0	2000.5	37.534276669691586	27.01147988572505	2.1138378828267603	0.348447036595	0.471296526839	0.491238591182
8530000	-463.210522532	-458.235541678	-4.97498085328	0.0865250377084	0.00589338326055	3	1	1968.0	2000.5	10.023172059817327	42.205609879074856	2.2696462434722546	0.414569614887	0.481854323371	0.506485510375
8540000	-461.260742697	-454.932288151	-6.32845454629	0.074616363916	0.00150444263206	3	1	1968.0	2000.5	29.68471343513473	19.780834699697493	2.374961162394466	0.336611150327	0.475839842784	0.494162326826
8550000	-470.050280238	-464.240731355	-5.80954888317	0.0546056301163	0.00497563241508	3	1	1968.0	2000.5	17.329056709227846	32.70038387420824	0.5520551114753005	0.244180047577	0.450488363508	0.491828461251
8560000	-460.786594535	-453.704787372	-7.08180716354	0.0689648063627	0.000849086890623	4	1	1968.0	2000.5	24.438818771495722	31.777134659193717	1.966218068830317	0.351922745258	0.483329894197	0.49507076717
8570000	-456.508357477	-452.203266124	-4.30509135332	0.0796911685324	0.00130245549085	3	1	1968.0	2000.5	30.557000102491543	46.46961348005099	1.9624994268589486	0.378652638578	0.482126926223	0.496919131306
8580000	-463.480390256	-453.629126961	-9.85126329529	0.0843941373272	0.0469801307533	3	2	1968.0	2000.5	52.07971639730499	38.965638024411405	3.513025799403114	0.42314574384	0.463434099527	0.488061166594
8590000	-463.350006419	-453.063439752	-10.2865666667	0.0888057807987	0.0113351704827	4	2	1968.0	2000.5	16.22459144723605	19.46616562363737	3.9381174401290453	0.349215017199	0.552588800016	0.57701686921
8600000	-471.82589856	-465.489940756	-6.33595780398	0.0746620602682	0.0015057103375	2	1	1968.0	2000.5	11.086592270503562	7.381113539425294	2.5200764198098886	0.270726459265	0.444586504555	0.476291824236
8610000	-467.309953256	-463.512055141	-3.79789811465	0.0872104051927	0.00521837394857	2	2	1968.0	2000.5	21.833869774684036	37.5320085707379	0.7773382352605784	0.345538289102	0.451430552232	0.475682637646
8620000	-460.918281495	-457.949175385	-2.9691061105	0.0735921127555	0.00300630241145	3	1	1968.0	2000.5	25.598405562180268	50.104184451427685	2.509938661791412	0.319692537086	0.445907442854	0.477848332329
8630000	-458.816128016	-453.53385816	-5.28226985669	0.0784108685285	0.00297542163038	3	1	1968.0	2000.5	19.480303026433678	23.221640535128223	3.0401627252771357	0.370017971756	0.481464775259	0.501425010315
8640000	-464.017633016	-457.323010698	-6.69462231737	0.0778602261027	0.00111687376349	4	1	1968.0	2000.5	28.52262852728144	35.47239500842627	2.2751577265214094	0.293989171402	0.416761980515	0.440179712742
8650000	-461.978493431	-455.539537757	-6.43895567386	0.0744584784789	0.0035608093476	3	1	1968.0	2000.5	17.914520696332975	20.211315997210956	3.968262893683907	0.377060463774	0.484231307078	0.497763544798
8660000	-462.80922919	-455.446997077	-7.36223211234	0.0915047072174	0.00312595521858	3	1	1968.0	2000.5	12.117668261360004	13.731930478463623	1.723225498474179	0.421746413919	0.498671964357	0.509135174717
8670000	-458.83798492	-453.181136861	-5.65684805946	0.0661369284316	0.00213265641913	3	1	1968.0	2000.5	17.804546180330508	23.16240089267766	1.5308366387140908	0.305086777596	0.475092990686	0.497004169855
8680000	-471.773102955	-451.418009506	-20.3550934485	0.118113992489	0.00272020094963	6	1	1968.0	2000.5	20.97897543734128	2.6445227811496257	1.663027360878176	0.433642023624	0.643513951695	0.657937159658
8690000	-464.283359323	-463.655163319	-0.628196004212	0.0481791413776	0.00322213916928	2	1	1968.0	2000.5	22.973810720455553	44.51717088709023	1.6923690856840867	0.219538308603	0.42025005551	0.460278893896
8700000	-460.733178257	-453.133655402	-7.5995228551	0.0863747724977	0.00295042843734	4	1	1968.0	2000.5	30.50657130806308	29.34971598648667	2.2587492342607898	0.335286767649	0.465644955264	0.483556885206
8710000	-458.245869089	-452.358382286	-5.88748680295	0.0839955265092	0.0013906576142	3	1	1968.0	2000.5	22.3967948315915	34.422792349319785	3.057252733879846	0.428519770503	0.484547788004	0.492860793269
8720000	-457.173464811	-453.591666532	-3.5817982787	0.0691222963963	0.0030694030845	3	1	1968.0	2000.5	26.678719912507372	36.12427313957459	1.31447597133166	0.328431003022	0.480963152325	0.502003823057
8730000	-458.444017054	-454.085816553	-4.35820050117	0.0733219591925	0.00348483959339	3	1	1968.0	2000.5	25.1771801890609	23.354696646801898	1.7853191094122123	0.342708915334	0.480324485826	0.503502175791
8740000	-464.035531695	-456.962036538	-7.0734951571	0.079431502055	0.00338763982269	3	1	1968.0	2000.5	10.430972135637525	22.99559445311796	1.4968874486146464	0.382054273254	0.467453184488	0.488785010292
8750000	-459.416616301	-453.032003951	-6.38461234944	0.0724775438767	0.00269504511306	3	1	1968.0	2000.5	20.792212047497976	24.853364434991047	0.7817094411495267	0.337541488133	0.475612253075	0.497757470137
8760000	-456.232145072	-452.203096327	-4.02904874563	0.0771260153581	0.00234063483015	3	1	1968.0	2000.5	28.891901473526506	40.65165737822487	1.9096371492864619	0.366093809458	0.480394048913	0.498837834272
8770000	-465.346394173	-457.730080871	-7.61631330271	0.0850835098634	0.000746146259076	3	1	1968.0	2000.5	21.84035842868833	16.454625332493194	1.6776544528205344	0.31627639057	0.582047089961	0.599220122716
8780000	-457.149612996	-453.338847218	-3.81076577822	0.0793623488984	0.00290909857101	3	1	1968.0	2000.5	16.33213275638172	54.786454437220975	2.5588137105467506	0.36787370861	0.478545134047	0.500588897392
8790000	-460.833284323	-455.140884357	-5.69239996669	0.0794320236991	0.00185679366085	3	1	1968.0	2000.5	16.760150357624397	34.80099504194596	2.7110458104750697	0.429509506037	0.484055286437	0.4870753809
8800000	-462.660706872	-449.832344888	-12.828361984	0.157808478752	0.00176332865838	4	1	1968.0	2000.5	13.56018612393425	11.404824850918363	2.563407468340988	0.688558080556	0.666650632852	0.64842322997
8810000	-455.996828532	-452.17945241	-3.81737612218	0.0789503689504	0.0153434087931	3	2	1968.0	2000.5	16.80268880648641	92.94386154447518	2.358561486112737	0.372186207601	0.477416343336	0.500431866307
8820000	-463.515181452	-454.094708655	-9.42047279721	0.073913894667	0.000406565849729	4	1	1968.0	2000.5	17.302739038256554	30.57195055879883	2.1150918493625444	0.377831928899	0.476694277816	0.487996627152
8830000	-463.153246259	-454.337949842	-8.81529641718	0.0697978590021	0.000710870567959	3	1	1968.0	2000.5	18.270785630583212	13.441376764867407	4.102292687848627	0.32706794199	0.467788210265	0.484496849718
8840000	-460.524092518	-453.264152227	-7.25994029116	0.0833507813349	0.00231669424393	4	1	1968.0	2000.5	15.570249600296249	50.24956442561244	3.357039534449534	0.32050850315	0.508653235646	0.532979549221
8850000	-465.680976842	-459.674198557	-6.00677828497	0.0936306426264	0.00183329024102	3	1	1968.0	2000.5	11.813630826134538	37.30295092998506	1.9366515530237454	0.425158187029	0.464989420584	0.486206278565
8860000	-462.505066054	-456.852805607	-5.65226044692	0.0661287022764	0.00373319033525	3	2	1968.0	2000.5	11.427023501882285	59.23979232607473	2.5126118954757275	0.276877331653	0.467850676023	0.496026398556
8870000	-461.021750613	-454.550193721	-6.47155689291	0.0856071536911	0.0121108505054	3	2	1968.0	2000.5	22.460192888290468	36.90334712840115	1.3909818897122523	0.415655368909	0.477448352542	0.503056674109
8880000	-463.73318491	-460.428372748	-3.30481216216	0.0567965973527	0.00104263500623	2	1	1968.0	2000.5	21.689033754578322	23.365025450153677	1.8494518064907202	0.26827957918	0.42134646118	0.4490020805
8890000	-462.83079629	-455.934898369	-6.89589792077	0.0629614082143	0.00622399890311	4	2	1968.0	2000.5	26.988207995432308	33.620906498874916	2.6311068238979276	0.288037848794	0.475188147057	0.505341158415
8900000	-460.217259957	-454.583921584	-5.63333837338	0.081469456999	0.00559758435256	3	2	1968.0	2000.5	16.069948513280707	46.807432977570905	1.8725098097957418	0.328740344728	0.472866563238	0.499594979358
8910000	-464.516186178	-453.85969797	-10.6564882086	0.109695737485	0.00377664823809	4	1	1968.0	2000.5	16.008469453119986	14.498210833619552	1.5369621780735594	0.458808054007	0.623773860757	0.632139225318
8920000	-464.173465663	-453.419203313	-10.7542623491	0.141175723567	0.00159558074845	4	1	1968.0	2000.5	11.618360720596502	36.53051134619833	1.3480351880238814	0.577014242477	0.682026499641	0.67248815353
8930000	-467.687049487	-458.599408955	-9.08764053278	0.103817700084	0.0180279475494	4	2	1968.0	2000.5	10.15451716712143	36.157635017791954	2.9334103803215585	0.369702326177	0.551233933729	0.585106226169
8940000	-458.682741716	-451.813375919	-6.86936579604	0.0768179795837	0.00170340171769	3	1	1968.0	2000.5	12.519874454746274	23.42432225009948	1.3055942651461807	0.368134348579	0.481993274903	0.497498307852
8950000	-464.153874301	-458.380384376	-5.77348992558	0.0973611018184	0.000769076856892	3	1	1968.0	2000.5	11.551536381430546	70.50008447087771	1.9141716681178185	0.52559117058	0.483444138512	0.483445772398
8960000	-464.689045923	-457.295293475	-7.39375244805	0.103954454211	0.00695396774259	3	2	1968.0	2000.5	11.490655318051694	56.161527703660376	1.8673692794752985	0.44071441553	0.492746042207	0.50311695791
8970000	-467.694473805	-454.647134318	-13.0473394874	0.0890614687416	0.0134540420928	5	2	1968.0	2000.5	13.517495612564131	28.852639229814997	1.7682736388148748	0.400949210534	0.470382053068	0.490302117687
8980000	-461.470120623	-455.793993927	-5.67612669576	0.0722428498551	0.00137351881876	3	1	1968.0	2000.5	22.13891620585342	29.659253869581107	2.2051040469448595	0.393882835563	0.484060217391	0.485894344302
8990000	-456.05234426	-452.253124356	-3.79921990406	0.0744629702647	0.00203233940182	3	1	1968.0	2000.5	15.953746281265156	61.60979022365681	2.2449489792128383	0.345700289454	0.478920537954	0.498760236292
9000000	-463.817421897	-455.139467872	-8.67795402571	0.117664407596	0.00254210871905	4	1	1968.0	2000.5	16.78866244109049	41.34294133146804	3.19482090040841	0.467326852052	0.529208053514	0.534216830903
9010000	-465.415974362	-453.139076242	-12.2768981201	0.0831147774165	0.00151572457139	4	1	1968.0	2000.5	13.926678098725139	4.517783790244797	2.329070279337336	0.357912881851	0.500739709275	0.515705156613
9020000	-466.491519732	-455.699408949	-10.7921107827	0.0890883320313	0.000573545077166	3	1	1968.0	2000.5	27.461371680818246	4.482994102836982	0.9213655812381132	0.388965230072	0.491680327115	0.50228327158
9030000	-461.291887391	-455.941852093	-5.35003529786	0.0954563508781	0.00306659771404	3	1	1968.0	2000.5	18.56638592438891	43.38981971047753	2.753101394974159	0.456237396524	0.499071926362	0.505668115289
9040000	-461.683129067	-455.312312756	-6.37081631034	0.0763208003826	0.00150187877879	3	1	1968.0	2000.5	19.324161055259843	33.50606669749909	0.7920724701062762	0.399909605569	0.484079104915	0.48866575037
9050000	-458.799745341	-455.898964074	-2.90078126722	0.0748267132337	0.00401253954758	3	1	1968.0	2000.5	20.00452705080627	55.16606835468859	1.4985877009388067	0.350607808555	0.481671509898	0.504992414139
9060000	-461.287320722	-455.301912875	-5.98540784778	0.0771778587806	0.00106792712162	3	1	1968.0	2000.5	38.0662352297646	30.950181520368133	3.199838248144332	0.32390902683	0.485161991224	0.505661172571
9070000	-461.879509325	-457.496182227	-4.38332709748	0.0741160975272	0.00341110775923	3	1	1968.0	2000.5	23.96330908820969	22.110325647798714	4.513425250298657	0.322841009999	0.462567515546	0.493280440065
9080000	-467.916887535	-459.085031929	-8.83185560617	0.0876581168289	0.00155296957358	3	1	1968.0	2000.5	10.504116336504538	11.236731715710306	2.48455228972262	0.337393320961	0.484749738885	0.500317942535
9090000	-465.870249983	-455.710835657	-10.1594143262	0.096765348402	0.00248272394402	5	1	1968.0	2000.5	27.379643647240542	43.998627024952555	2.3851587982077165	0.374187078012	0.543561436346	0.560429610617
9100000	-463.623405589	-455.429289609	-8.19411598085	0.136507510065	0.00252031815318	4	1	1968.0	2000.5	12.464224046282816	73.38618294925237	2.3854668998853494	0.442347348774	0.679609774174	0.70298070242
9110000	-461.942336148	-453.163024532	-8.7793116163	0.0835174626354	0.00177450039127	4	1	1968.0	2000.5	32.670216632789625	23.14926942678435	3.5139078389080667	0.45114255047	0.48445530063	0.49443926077
9120000	-458.090062596	-451.35147718	-6.738585416	0.0762462274658	0.00111062595606	3	1	1968.0	2000.5	32.440540868307956	46.706472616560724	0.6057497555919268	0.369396074653	0.481256520597	0.494817623872
