it	posterior	likelihood	likelihood_birth	likelihood_death	prior	l_max	steepness_k	midpoint_x0	initCarryingCap	maxCarryingCap	m_max	nuB	nuD	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	niche_0	niche_1	niche_2	niche_3	niche_4	niche_5	niche_6	niche_7	niche_8	niche_9	niche_10	niche_11	niche_12	niche_13	niche_14	niche_15	niche_16	niche_17	niche_18	niche_19	niche_20	niche_21	niche_22	niche_23	niche_24	niche_25	niche_26	niche_27	niche_28	niche_29	niche_30	niche_31	nicheFrac_0	nicheFrac_1	nicheFrac_2	nicheFrac_3	nicheFrac_4	nicheFrac_5	nicheFrac_6	nicheFrac_7	nicheFrac_8	nicheFrac_9	nicheFrac_10	nicheFrac_11	nicheFrac_12	nicheFrac_13	nicheFrac_14	nicheFrac_15	nicheFrac_16	nicheFrac_17	nicheFrac_18	nicheFrac_19	nicheFrac_20	nicheFrac_21	nicheFrac_22	nicheFrac_23	nicheFrac_24	nicheFrac_25	nicheFrac_26	nicheFrac_27	nicheFrac_28	nicheFrac_29	nicheFrac_30	nicheFrac_31	corr_coeff	rsquared	gelman_r2
10	-106055.467911	-106016.195201	-61127.116867	-44889.0783336	-39.2727105096	1.19156937239	1.99539886737	1980.74385436	231.065382164	58633.0031331	0.169090175609	0.12787136981	3.61672938736	0.59746149062	0.542399388124	0.461702656148	0.41649278695	0.366849603275	0.359001699507	0.338106934708	0.314989079233	0.292644536476	0.266505404846	0.291320432589	0.393537346878	0.506103940152	0.557351846277	0.545342169565	0.50715226133	0.471928494499	0.443654911802	0.420794022825	0.394602076759	0.37351156662	0.355118103999	0.337960272768	0.321037464845	0.303806069931	0.288902990259	0.275721133386	0.263654384476	0.252967854015	0.242027264197	0.229790626814	0.217536669103	0.169090176087	0.169090181469	0.169090336716	0.169091057388	0.169095280073	0.169096848079	0.169103626823	0.169118821577	0.169148554571	0.169221500792	0.169151036272	0.169092188781	0.169090202908	0.169090178641	0.169090180762	0.169090201752	0.169090283702	0.169090497096	0.169090928969	0.169092114177	0.1690942337	0.169097786784	0.169103692355	0.169113726801	0.16913117537	0.169155832117	0.169189113255	0.169233443086	0.169288239965	0.169365066049	0.169485038327	0.169655063814	231.065382692	231.065386048	231.065410733	231.065592297	231.066927718	231.076749923	231.148993478	231.680349167	235.588245543	264.315293727	474.741349931	1977.03882934	11022.6276859	36736.2060807	54229.3245953	57992.5556524	58545.0953213	58621.035674	58631.3757563	58632.7818706	58632.9730503	58632.9990431	58633.0025771	58633.0030575	58633.0031229	58633.0031317	58633.0031329	58633.0031331	58633.0031331	58633.0031331	58633.0031331	58633.0031331	0.00432777938586	0.008655558646	0.0216388943033	0.0346222036803	0.0562607558268	0.0605859308851	0.0735456371418	0.0906421285859	0.110362042639	0.138092652473	0.11163973816	0.043499398557	0.0132454804934	0.00721359193754	0.00835341401318	0.0130878867376	0.0193782244913	0.0261936689167	0.0331477809438	0.0430475907756	0.052803053281	0.0628315122904	0.0736445314109	0.085864611012	0.100088681927	0.114005758582	0.127692589496	0.141456168997	0.154708091267	0.169384126163	0.187223908267	0.206709521129	0.596587960997	0.756010747977	0.756010747977
11	-106059.05157	-106016.155902	-61128.5239456	-44887.6319565	-42.8956677328	1.31692143557	1.78012855706	1980.81079463	147.309374735	68608.7636251	0.167306308018	0.105022929415	4.32482860985	0.537367878936	0.478502658247	0.393810821917	0.347102712143	0.296376144178	0.288440395812	0.267484336603	0.245322918603	0.229057612553	0.228845776999	0.296958826164	0.402375568467	0.496525866813	0.539541532702	0.530321632782	0.494612055757	0.460654523479	0.433262513931	0.411167299275	0.385969518199	0.365783766219	0.348254514652	0.331964711	0.315955231155	0.299710850522	0.28570682377	0.273354591856	0.262075115008	0.252107678727	0.241924262323	0.230559294627	0.219204103235	0.167306308088	0.167306309424	0.167306382014	0.167306872921	0.167310918718	0.167312651039	0.16732086384	0.167340724966	0.1673703093	0.167370824526	0.167310811547	0.167306358426	0.167306308593	0.16730630808	0.167306308119	0.16730630865	0.167306311367	0.167306320266	0.167306341882	0.167306412847	0.167306561601	0.167306845942	0.167307377009	0.16730838449	0.167310337352	0.167313383679	0.167317861605	0.167324295993	0.167332803985	0.167345518632	0.167366770279	0.167399086752	147.309383274	147.309425378	147.30967508	147.311155968	147.319938546	147.372024626	147.680925681	149.512842798	160.375230357	224.725134806	603.887082146	2768.89247198	13225.6351156	40088.775987	61251.8024922	67246.557096	68375.2096288	68569.2705632	68602.1012492	68607.6401479	68608.5741858	68608.7316825	68608.7582391	68608.7627169	68608.763472	68608.7635993	68608.7636208	68608.7636244	68608.763625	68608.7636251	68608.7636251	68608.7636251	0.00678843382393	0.0135768637673	0.0339421018835	0.0543068170733	0.088243316745	0.0949976770388	0.115113037933	0.140456161538	0.162119798313	0.162420639025	0.0877647519991	0.0310593498557	0.011039167399	0.00661032903788	0.00739570072338	0.0112868231888	0.0165922708853	0.0223934130754	0.0283300360282	0.036788905646	0.0451255551765	0.0536957892918	0.0629365712312	0.0733798395516	0.085535720264	0.0974292444481	0.109126000891	0.120888346646	0.132213430482	0.144755560008	0.160001425765	0.176653817379	0.548453443867	0.760213625428	0.760213625428
12	-106055.257156	-106015.731095	-61127.2981005	-44888.4329944	-39.5260609161	1.86035183392	1.71922318632	1981.2760204	131.45269392	72593.0100029	0.16891801953	0.0708015945077	3.34912706152	0.54336077565	0.477116033985	0.384404181277	0.334463758016	0.281105840235	0.272831466943	0.251048006868	0.227860992326	0.208863118266	0.197366150395	0.245152540169	0.344482596038	0.451432669421	0.522577089608	0.538268201812	0.508570731653	0.47358445362	0.444302487377	0.420618268872	0.393754239126	0.372394253816	0.353962777216	0.336931316025	0.320282059012	0.303476950332	0.289059603397	0.27639567816	0.264874180538	0.254726247675	0.244390338717	0.232892781185	0.221444191111	0.168918033071	0.168918157516	0.168920988351	0.168932347802	0.168990846206	0.169011268846	0.169095691808	0.169267561556	0.169522232659	0.169756917856	0.169129242051	0.16892851164	0.168918348972	0.16891804793	0.168918035783	0.168918066012	0.168918175205	0.168918437824	0.168918936258	0.168920217534	0.168922375365	0.168925817502	0.168931291811	0.168940213956	0.168955104488	0.168975373503	0.169001863312	0.16903614956	0.16907746481	0.16913400883	0.169220071089	0.16933883411	131.452702782	131.452743377	131.452969899	131.454233938	131.461287516	131.500647809	131.72028502	132.945878384	139.784163599	177.919424138	389.986631668	1550.92530724	7400.20893576	27923.5100563	56389.013274	69036.3511983	71928.8818993	72473.0926119	72571.4909403	72589.1527325	72592.3187294	72592.886122	72592.9878028	72593.0060245	72593.0092899	72593.0098751	72593.00998	72593.0099988	72593.0100022	72593.0100028	72593.0100029	72593.0100029	0.00760729889027	0.0152145930821	0.03803641716	0.0608576822546	0.0988884275035	0.106463353856	0.129061366648	0.157959015016	0.186001041395	0.205149045287	0.135902094319	0.0554507683886	0.0197291726852	0.00949021091782	0.00803347981634	0.0109942079329	0.0157725237769	0.0211871736759	0.0267804887955	0.0347710354094	0.0426491404902	0.0507487743883	0.0594823292262	0.0693524111441	0.080841117587	0.0920818686468	0.103136651891	0.114253424677	0.124956934555	0.136810692925	0.151219793746	0.166958223657	0.539475352497	0.755065305589	0.755065305589
13	-106056.635506	-106014.060619	-61127.043311	-44887.0173083	-42.5748869205	1.69016967395	1.12486444032	1982.12928856	68.3210190158	63628.1713378	0.168653200866	0.0838750954379	4.35253826825	0.504257183186	0.433292779521	0.332972811348	0.278672751977	0.220873548866	0.214355444096	0.198028012328	0.193126063327	0.215932466577	0.25938409045	0.324533764108	0.386202519615	0.441183502526	0.478398380737	0.499605081716	0.492867819209	0.472773512793	0.449421790669	0.427415344227	0.400359252418	0.378379740082	0.35920920358	0.34139740975	0.323928468041	0.306253233178	0.291059389367	0.277691496635	0.265512151632	0.254771264671	0.243818496731	0.231619536745	0.219456705883	0.168653202611	0.168653236478	0.168655116151	0.168667867847	0.168770908909	0.168801303698	0.168915337306	0.168963974165	0.168793310523	0.168682864942	0.168655842873	0.168653441041	0.16865322655	0.168653206211	0.168653203004	0.168653203731	0.168653207663	0.168653219084	0.168653246232	0.168653337172	0.168653528454	0.16865389637	0.168654587312	0.168655904331	0.168658468474	0.168662484001	0.168668406435	0.168676941808	0.16868825768	0.168705210853	0.168733622421	0.168776945962	68.3289752688	68.3455226719	68.3964852986	68.5534394486	69.0368218638	70.5254965088	75.1098775961	89.2246974475	132.656147966	266.044065451	673.353837328	1895.52599792	5378.26605028	14001.0529069	29541.3999899	46276.0503269	56720.4932859	61207.6239757	62821.4820506	63363.9778102	63542.1471617	63600.2140382	63619.0910038	63625.2227008	63627.2138957	63627.8604565	63628.0703954	63628.1385621	63628.1606956	63628.1678823	63628.1702158	63628.1709735	0.0146350797164	0.0292630727195	0.0731031715763	0.116697281192	0.188305307936	0.198509768708	0.226335077943	0.235360842914	0.195995439327	0.137195317393	0.0787104744369	0.0453699923369	0.027146295597	0.0189271479625	0.0153344120507	0.0164015726199	0.0200015890955	0.0250867441057	0.0309368696274	0.039833357804	0.048723565984	0.0579243333645	0.0678727082055	0.0791274244127	0.092232547061	0.105056180611	0.117668191939	0.13035113375	0.14256266252	0.156086531021	0.172525784771	0.190481665818	0.507648991962	0.738689446859	0.738689446859
14	-106059.013677	-106016.926113	-61129.8621292	-44887.063984	-42.0875634524	1.44914826459	2.07989988247	1981.13312155	446.202956842	70246.4191819	0.168457498442	0.0951848026029	4.09060307938	0.638341061189	0.583042201065	0.504111030793	0.460872748734	0.414129936972	0.406803767115	0.387366393479	0.365834816208	0.343918542204	0.31035064247	0.289164146806	0.326992728903	0.439233663095	0.52685222212	0.539505388192	0.505565004807	0.470414988741	0.442022711014	0.419206250526	0.393266563174	0.372536603503	0.354568823929	0.33789892755	0.321541069984	0.304968235558	0.290700955751	0.278131586545	0.266666002161	0.256543664917	0.24621115313	0.23469060847	0.223191244134	0.168457498445	0.168457498484	0.16845750021	0.168457510534	0.168457586548	0.168457617744	0.168457762369	0.168458123871	0.168458977536	0.168462849229	0.168469314066	0.168460340643	0.168457529114	0.168457499063	0.168457498785	0.168457500097	0.168457506411	0.168457525677	0.168457569767	0.168457706163	0.168457977466	0.168458474044	0.168459366425	0.168460998769	0.168464051185	0.168468659703	0.168475245651	0.168484474763	0.16849640931	0.16851387204	0.168542410692	0.168584808554	446.202956938	446.202957608	446.202962972	446.203005901	446.203349494	446.206099501	446.228109627	446.404270866	447.814174818	459.096525426	549.265459024	1262.63807323	6485.90524985	30545.3807139	60370.8198938	68838.1867167	70067.3086903	70223.9902671	70243.6160641	70246.0689404	70246.3754216	70246.4137144	70246.4184988	70246.4190965	70246.4191712	70246.4191806	70246.4191817	70246.4191819	70246.4191819	70246.4191819	70246.4191819	70246.4191819	0.00224113261567	0.0044822652246	0.0112056629268	0.0179290589579	0.0291346983718	0.0313756356439	0.0380971069129	0.04704256068	0.0580597968132	0.0795039778751	0.0964925049069	0.0681113628866	0.0225103504254	0.00867561620797	0.0075036251089	0.0110258569582	0.0161915738053	0.0218657469358	0.0276679947431	0.0359308362457	0.0440734483654	0.0524439584201	0.0614693260138	0.071669133669	0.0835416248862	0.0951578753476	0.106581945204	0.118070075266	0.129131137297	0.141380872017	0.156271310735	0.172535484956	0.606488402471	0.731181433592	0.731181433592
15	-106059.85708	-106018.223568	-61130.7680248	-44887.4555427	-41.6335119971	1.53581820461	2.70545291975	1980.14405033	190.034847347	75510.0300644	0.170088715124	0.0851864093927	3.84907528791	0.553585954859	0.493841873952	0.40925144145	0.363230914816	0.313717428883	0.305978068753	0.285470418945	0.262795769629	0.239973344993	0.210108951477	0.247558486779	0.414475598986	0.561755211791	0.579283613346	0.542001675793	0.49787441804	0.461757012652	0.43370713382	0.411361275979	0.386045783937	0.365863873196	0.348404453986	0.332233151822	0.316389316028	0.300361860957	0.286583622323	0.274459862576	0.263412675448	0.253669069123	0.243732106919	0.232663154862	0.221625546851	0.170088715412	0.170088719273	0.170088856268	0.170089576784	0.17009429888	0.170096141983	0.170104394374	0.170124033268	0.17016754336	0.170309409606	0.170149176923	0.170088829531	0.170088715321	0.170088715211	0.170088715613	0.170088718606	0.170088731458	0.170088767483	0.170088844806	0.170089069747	0.170089493562	0.170090235325	0.170091516329	0.170093773103	0.170097839705	0.170103775876	0.170112015928	0.170123268156	0.170137488304	0.170157847176	0.170190356454	0.170237506375	190.034847347	190.034847353	190.034847438	190.034848705	190.034867668	190.035151375	190.039395937	190.102899156	191.052963843	205.264107234	417.239829709	3451.89905015	30603.0720936	68744.1527878	75016.4221978	75476.8342861	75507.8103443	75509.8816942	75510.0201474	75510.0294016	75510.0300201	75510.0300615	75510.0300642	75510.0300644	75510.0300644	75510.0300644	75510.0300644	75510.0300644	75510.0300644	75510.0300644	75510.0300644	75510.0300644	0.00526219277127	0.0105243855422	0.0263109638438	0.0420975418694	0.0684084987114	0.0736705809358	0.0894551359533	0.110466489955	0.136087917597	0.177819690406	0.12702526515	0.0249138224353	0.0047707628683	0.0038548733129	0.00603867775519	0.0100560656416	0.0150249357626	0.0203350868198	0.0257383059388	0.0334260232714	0.0410011755945	0.048788220545	0.057184456109	0.0666732617601	0.0777181520785	0.0885246634691	0.099152390664	0.109839712591	0.120129736305	0.131525573378	0.145378037734	0.160508478008	0.566110459821	0.740026565856	0.740026565856
16	-106054.476536	-106013.138985	-61125.8211222	-44887.3178632	-41.3375502514	1.84918958061	1.32103168162	1981.40486068	107.419025374	74487.1339255	0.169675969453	0.0709930160155	3.82214090014	0.522441641429	0.455525030743	0.361868498533	0.31146327987	0.257767632648	0.250235548389	0.231258923332	0.218229813597	0.228275923885	0.266813076951	0.339893925611	0.415036714588	0.480936788933	0.51946733656	0.527236152155	0.502998267472	0.472137261475	0.444551035503	0.421495103315	0.394932273468	0.373737029699	0.355422678899	0.338491303958	0.32193710818	0.30522680447	0.290890261171	0.278296978787	0.266839503289	0.256747771711	0.246468926856	0.235034637751	0.223648829567	0.169675972381	0.169676010856	0.169677342782	0.169684230712	0.169728398945	0.169743574372	0.169803566779	0.169872476782	0.169816869439	0.169714543754	0.169678994291	0.16967616293	0.169675984826	0.169675972756	0.169675971862	0.16967597586	0.169675991163	0.16967603261	0.169676121192	0.169676378832	0.169676861618	0.16967770281	0.169679149409	0.169681687441	0.169686242097	0.169692865769	0.169702030376	0.169714509086	0.169730238845	0.1697527044	0.169788485055	0.169840240736	107.42054194	107.424708377	107.440321204	107.498826862	107.71806344	108.539593971	111.617941913	123.151124063	166.337452612	327.723757979	926.300358936	3085.91307584	10162.4923916	27582.5561945	51207.3514771	66424.660855	72149.8398938	73848.6956233	74315.681444	74441.3026898	74474.8978814	74483.8682228	74486.2624125	74486.9013517	74487.0718607	74487.1173629	74487.1295056	74487.132746	74487.1336107	74487.1338415	74487.1339031	74487.1339195	0.00930920643242	0.0186176907549	0.0465374632539	0.074419416784	0.120685422527	0.12898518861	0.152305263013	0.170522195065	0.156308754233	0.111374287373	0.0572168622075	0.0278685750008	0.0143665544213	0.00960752143969	0.0088463860546	0.0114264791153	0.0157242206174	0.0207925134904	0.0261519501973	0.0339059085319	0.0415710539802	0.0494603742784	0.0579704211239	0.0675890647703	0.0787854838887	0.0897403502331	0.100514008926	0.111348090526	0.121779420959	0.133331751241	0.14737444475	0.162712664084	0.535682299125	0.753602155582	0.753602155582
17	-106054.624053	-106014.864295	-61126.2998623	-44888.5644327	-39.7597576841	1.35638873552	1.49409239824	1980.78622602	121.332239872	63210.0904442	0.167904949183	0.106393029787	3.65678779141	0.542315438184	0.480012517756	0.390278331748	0.340759061336	0.28700972439	0.278953541464	0.258304902006	0.241340460128	0.246145900512	0.286984071202	0.372934874587	0.459826168928	0.527843701463	0.55360010177	0.541364742993	0.50581985114	0.471270648232	0.442919972595	0.419872047432	0.393498371576	0.372350861563	0.35397795592	0.336899263875	0.320110623307	0.303072005788	0.288380416355	0.275419556121	0.263582558884	0.25312107844	0.242431593232	0.230500279688	0.218577603221	0.167904953205	0.167904999905	0.167906395645	0.167913011213	0.167952397065	0.167966360403	0.16802287538	0.168104684747	0.168077130826	0.167952436202	0.167907615404	0.16790506013	0.167904956553	0.167904951673	0.16790495337	0.16790496734	0.167905020526	0.16790516003	0.167905445682	0.167906238835	0.167907670366	0.167910088292	0.167914133888	0.167921051023	0.167933153161	0.167950350844	0.167973676272	0.168004878939	0.168043596496	0.168098075498	0.168183477933	0.168304994218	121.332558494	121.333659426	121.338564396	121.360417457	121.457779021	121.891549478	123.824050645	132.432467315	170.756936749	340.939191192	1088.11703818	4212.03876552	15010.7530841	36660.9247432	54363.9866935	60982.3023385	62695.9789277	63093.9630503	63183.9881298	63204.2298411	63208.774924	63209.795168	63210.0241685	63210.0755684	63210.0871053	63210.0896947	63210.090276	63210.0904064	63210.0904357	63210.0904423	63210.0904437	63210.0904441	0.00824181087427	0.0164834721829	0.0412070146444	0.0659193513637	0.107033078529	0.114856198481	0.137291583593	0.158571386804	0.152263213987	0.10705721414	0.0487079956846	0.0204176658354	0.00972636077498	0.00722840468035	0.00833272222204	0.0124462339219	0.0180952593676	0.0243367182178	0.0307593752393	0.039934036161	0.0489805411309	0.0582821062813	0.0683119498339	0.0796471125011	0.0928411946376	0.105750522302	0.118446279183	0.13121322793	0.143505569087	0.157118901911	0.173666892785	0.191741538651	0.570047595855	0.752583320157	0.752583320157
18	-106056.609385	-106015.68003	-61128.2842884	-44887.3957416	-40.9293552588	1.73507869579	1.68252598282	1981.38071299	126.489174932	72587.4534806	0.168886283657	0.0773183073644	3.74907893197	0.541662392801	0.47595881278	0.38351955437	0.333502028624	0.279896087446	0.271573763913	0.249654498626	0.226361428328	0.207453407235	0.196031741035	0.242363167952	0.338389697398	0.442720858406	0.514799043371	0.535646380878	0.509587876735	0.475909501335	0.447075567001	0.423581095539	0.396844865037	0.37554837394	0.357147677615	0.340125917007	0.323469136175	0.306639603704	0.292187962437	0.279483836903	0.267917638782	0.257723963123	0.247335366735	0.235772014082	0.224250435432	0.168886285879	0.168886313539	0.168887211169	0.168891685747	0.16891962335	0.168930243262	0.168976672077	0.169078491016	0.169237880821	0.169390838543	0.169000894882	0.168890843995	0.168886389363	0.168886290197	0.168886286493	0.168886291698	0.168886313596	0.168886373404	0.168886499276	0.168886857336	0.168887517195	0.168888650987	0.168890577074	0.168893917925	0.168899846362	0.168908380287	0.168920084426	0.168935896758	0.168955690504	0.168983774733	0.169028191714	0.169091974212	126.489187028	126.48924	126.489524944	126.491057692	126.499302539	126.543652576	126.782216105	128.065452529	134.967363733	172.071069241	371.006372477	1422.62480558	6592.10800628	25134.2224885	53691.7542634	68127.9529498	71714.6878342	72423.5963374	72556.935635	72581.7781514	72586.3983481	72587.2573251	72587.4170144	72587.4467014	72587.4522203	72587.4532463	72587.453437	72587.4534725	72587.4534791	72587.4534803	72587.4534805	72587.4534806	0.00790581411341	0.0158116216051	0.0395289649654	0.0632455775606	0.10276736503	0.110633759299	0.134088206708	0.163978649865	0.192639163134	0.212121655086	0.142854689115	0.0604516381711	0.0221476953747	0.0105433935791	0.00843704971489	0.0111408014939	0.0158196324109	0.0212016535722	0.0267858611033	0.0347745682771	0.042652619092	0.0507527097146	0.0594868942525	0.0693577227026	0.0808473065316	0.0920889175891	0.103144546964	0.114262170709	0.124966499928	0.136821165695	0.151231369522	0.1669710042	0.537881135162	0.754072391318	0.754072391318
19	-106056.188342	-106016.413617	-61128.1372754	-44888.2763411	-39.7747257131	1.48655029957	1.71333534962	1981.13920432	251.726177544	76046.7728591	0.169691967175	0.0896409237368	3.3491512745	0.580904934331	0.522848284962	0.440350994051	0.395331958531	0.346796034811	0.33922161481	0.319204103874	0.297589436609	0.278517574246	0.261064862829	0.290591124964	0.372300464926	0.465826000719	0.5236150318	0.529967951256	0.499382939905	0.466179666875	0.438685220413	0.416421262919	0.391073611922	0.370833571455	0.353306743703	0.337060500315	0.321132072316	0.305008012552	0.291137972104	0.2789268125	0.267794639419	0.25797187858	0.247950170063	0.236782072854	0.225640659863	0.169691968719	0.169691982907	0.169692305663	0.169693600834	0.169700271119	0.169702602738	0.169712263435	0.169732249179	0.169764967382	0.169816725088	0.169742125012	0.169695532243	0.169692101931	0.169691982446	0.1696919791	0.169692005824	0.169692100197	0.169692326393	0.169692755129	0.169693856725	0.169695711859	0.169698671102	0.169703377426	0.169711047915	0.169723849554	0.169741275224	0.169764049097	0.169793525818	0.169829045625	0.169877658112	0.169951648432	0.17005375283	251.726190216	251.726247844	251.726567528	251.728340955	251.738178922	251.792754342	252.095506418	253.774959437	263.090261541	314.724722666	599.890451094	2143.62510262	9677.06531469	33651.2022674	61933.0277026	73044.2691951	75487.3654914	75945.3182939	76028.4642102	76043.4718235	76046.1777815	76046.6655876	76046.753522	76046.7693733	76046.7722308	76046.7727458	76046.7728387	76046.7728554	76046.7728585	76046.772859	76046.7728591	76046.7728591	0.0039725703517	0.00794513888454	0.0198628219862	0.0317802912841	0.0516409551212	0.0556012822393	0.0674347601096	0.0827504811611	0.0988253987346	0.115974365442	0.0883494643119	0.0401189554531	0.0150872186197	0.00787490437619	0.00731435256443	0.0103909589125	0.0150290050873	0.020218494497	0.0255627944111	0.0331915408315	0.0407121053328	0.0484439386202	0.0567808591428	0.0662026808172	0.0771696132242	0.0878998510869	0.0984525670258	0.109064457157	0.119281853247	0.130597257801	0.144351950613	0.15937559931	0.56817868397	0.76884580021	0.76884580021
20	-106056.558465	-106017.431907	-61128.4583636	-44888.9735438	-39.1265577837	1.54712292499	1.61422395198	1981.31114128	137.321026945	79853.1070547	0.168851220714	0.0837631278773	3.04979763017	0.522742501233	0.461506401561	0.374903413886	0.327836679035	0.277243774214	0.269410623431	0.248838985888	0.227565347525	0.212999330523	0.212496133209	0.268508635483	0.358647798151	0.448620232668	0.506592456506	0.519815532446	0.494059921089	0.46258768163	0.435703846893	0.413745921076	0.388700644529	0.368717659847	0.351429725218	0.335419881167	0.319737466825	0.30387671422	0.290244524587	0.278251353104	0.267324835224	0.257688974826	0.247863156675	0.236919495846	0.226008370684	0.168851271746	0.168851643303	0.168858131809	0.168880196493	0.168978545356	0.169010497128	0.169136133476	0.169366112808	0.169619126413	0.169629742667	0.169014642613	0.168862631598	0.168851870105	0.168851310911	0.168851277332	0.168851360192	0.168851628245	0.168852214627	0.168853247025	0.168855711539	0.168859591568	0.168865446123	0.168874308574	0.168888095044	0.168910071372	0.168938757862	0.16897491826	0.169020242812	0.169073323283	0.169144035256	0.16924861724	0.169388701379	137.32106408	137.321213512	137.321964258	137.325735998	137.344685164	137.439885404	137.918166785	140.320959643	152.390369471	212.971669714	515.943039619	2003.83941974	8707.226935	30191.101358	60123.1801598	74954.9577001	78827.6887687	79646.8778056	79811.9729028	79844.9161189	79851.476555	79852.7825065	79853.0424548	79853.0941964	79853.1044953	79853.1065453	79853.1069533	79853.1070345	79853.1070507	79853.1070539	79853.1070546	79853.1070547	0.00728220398451	0.0145643921201	0.0364107812395	0.0582556499105	0.0946523703079	0.101862715898	0.123261499165	0.149656901246	0.170614456086	0.171384297494	0.102724517883	0.0429176106392	0.0167676805819	0.00877742076572	0.00753453158659	0.0101260813599	0.0143921510033	0.0192788473611	0.0243509830582	0.0316112799999	0.0387719818539	0.0461348983012	0.0540743328903	0.0630470246728	0.0734911940755	0.0837099555571	0.0937596580228	0.103865714285	0.113596080792	0.124372117334	0.137471169312	0.151778690236	0.520790778699	0.758895267654	0.758895267654
